"","Date","Close","Volume","Symbol","Topic1","Topic2","Topic3"
"728","4/19/2011","32.12","  6943121","AIG","aig","insurance","worker's compensation"
"729","4/20/2011","32.35","  3893375","AIG","aig","insurance","worker's compensation"
"730","4/21/2011","32.16","  3922128","AIG","aig","insurance","worker's compensation"
"731","4/25/2011","31.47","  5091056","AIG","aig","insurance","worker's compensation"
"732","4/26/2011","31.87","  5572961","AIG","aig","insurance","worker's compensation"
"733","4/27/2011","31.7","  5429770","AIG","aig","insurance","worker's compensation"
"734","4/28/2011","31.8","  4115196","AIG","aig","insurance","worker's compensation"
"735","4/29/2011","31.15","  4487154","AIG","aig","insurance","worker's compensation"
"736","5/2/2011","30.85","  3213308","AIG","aig","insurance","worker's compensation"
"737","5/3/2011","31.13","  4076716","AIG","aig","insurance","worker's compensation"
"738","5/4/2011","31.64","  4837257","AIG","aig","insurance","worker's compensation"
"739","5/5/2011","30.79","  6722235","AIG","aig","insurance","worker's compensation"
"740","5/6/2011","30.7","  6560288","AIG","aig","insurance","worker's compensation"
"741","5/9/2011","29.7","  6348499","AIG","aig","insurance","worker's compensation"
"742","5/10/2011","29.62","  6361458","AIG","aig","insurance","worker's compensation"
"743","5/11/2011","30.65"," 12669921","AIG","aig","insurance","worker's compensation"
"744","5/12/2011","31.17","  6335756","AIG","aig","insurance","worker's compensation"
"745","5/13/2011","30.42","  5337845","AIG","aig","insurance","worker's compensation"
"746","5/16/2011","31","  4026129","AIG","aig","insurance","worker's compensation"
"747","5/17/2011","30.8","  3989621","AIG","aig","insurance","worker's compensation"
"748","5/18/2011","30.83","  3846491","AIG","aig","insurance","worker's compensation"
"749","5/19/2011","30.84","  2769832","AIG","aig","insurance","worker's compensation"
"750","5/20/2011","30.8","  4843403","AIG","aig","insurance","worker's compensation"
"751","5/23/2011","29.98","  6981518","AIG","aig","insurance","worker's compensation"
"752","5/24/2011","29.46","  8637937","AIG","aig","insurance","worker's compensation"
"753","5/25/2011","28.28","225834616","AIG","government bailouts","treasury","public property"
"754","5/26/2011","28.75"," 56622950","AIG","government bailouts","treasury","public property"
"755","5/27/2011","28.88"," 23580119","AIG","government bailouts","treasury","public property"
"756","5/31/2011","28.5"," 25816792","AIG","government bailouts","treasury","public property"
"757","6/1/2011","28.05"," 23709868","AIG","government bailouts","treasury","public property"
"758","6/2/2011","28.01"," 12764272","AIG","government bailouts","treasury","public property"
"759","6/3/2011","27.65"," 13668139","AIG","government bailouts","treasury","public property"
"760","6/6/2011","27.23"," 17647370","AIG","government bailouts","treasury","public property"
"761","6/7/2011","27.42","  9730918","AIG","government bailouts","treasury","public property"
"762","6/8/2011","27.32"," 47107698","AIG","government bailouts","treasury","public property"
"763","6/9/2011","28.1"," 14816235","AIG","government bailouts","treasury","public property"
"764","6/10/2011","28.96"," 30885903","AIG","government bailouts","treasury","public property"
"765","6/13/2011","28.98"," 15553402","AIG","government bailouts","treasury","public property"
"766","6/14/2011","28.51"," 10218396","AIG","government bailouts","treasury","public property"
"767","6/15/2011","27.89","  9564417","AIG","government bailouts","treasury","public property"
"768","6/16/2011","28.04","  8841445","AIG","government bailouts","treasury","public property"
"769","6/17/2011","27.98"," 10279940","AIG","government bailouts","treasury","public property"
"770","6/20/2011","28.02","  8418506","AIG","government bailouts","treasury","public property"
"771","6/21/2011","28.78","  9743839","AIG","government bailouts","treasury","public property"
"772","6/22/2011","28.8"," 12289816","AIG","government bailouts","treasury","public property"
"773","6/23/2011","28.67","  8421766","AIG","government bailouts","treasury","public property"
"774","6/24/2011","28.45"," 21274257","AIG","government bailouts","treasury","public property"
"775","6/27/2011","28.81","  7000586","AIG","government bailouts","treasury","public property"
"776","6/28/2011","28.78","  5203392","AIG","government bailouts","treasury","public property"
"777","6/29/2011","29.14"," 11482703","AIG","government bailouts","treasury","public property"
"778","6/30/2011","29.32","  6187956","AIG","government bailouts","treasury","public property"
"779","7/1/2011","29.98","  8002679","AIG","government bailouts","treasury","public property"
"780","7/5/2011","29.68","  6662707","AIG","government bailouts","treasury","public property"
"781","7/6/2011","29.38","  5663739","AIG","government bailouts","treasury","public property"
"782","7/7/2011","30.21","  8730812","AIG","government bailouts","treasury","public property"
"783","7/8/2011","29.94","  5517528","AIG","government bailouts","treasury","public property"
"784","7/11/2011","28.93","  8837162","AIG","government bailouts","treasury","public property"
"785","7/12/2011","28.72","  4719414","AIG","government bailouts","treasury","public property"
"786","7/13/2011","28.84","  4413562","AIG","government bailouts","treasury","public property"
"787","7/14/2011","28.5","  5766648","AIG","government bailouts","treasury","public property"
"788","7/15/2011","28.23","  5897589","AIG","government bailouts","treasury","public property"
"789","7/18/2011","27.65","  7560555","AIG","government bailouts","treasury","public property"
"790","7/19/2011","27.87","  5868201","AIG","government bailouts","treasury","public property"
"791","7/20/2011","28.31","  6224310","AIG","government bailouts","treasury","public property"
"792","7/21/2011","28.95","  9740771","AIG","government bailouts","treasury","public property"
"793","7/22/2011","29.09","  4609629","AIG","government bailouts","treasury","public property"
"794","7/25/2011","28.95","  3814701","AIG","government bailouts","treasury","public property"
"795","7/26/2011","29.47","  6004637","AIG","government bailouts","treasury","public property"
"796","7/27/2011","29.1","  8428806","AIG","government bailouts","treasury","public property"
"797","7/28/2011","28.94","  7369572","AIG","government bailouts","treasury","public property"
"798","7/29/2011","28.7","  6366650","AIG","government bailouts","treasury","public property"
"799","8/1/2011","28.59","  7070443","AIG","court","droney sentenced","graham"
"800","8/2/2011","27.75"," 10552613","AIG","court","droney sentenced","graham"
"801","8/3/2011","28.19"," 10453344","AIG","court","droney sentenced","graham"
"802","8/4/2011","26.4"," 18306428","AIG","court","droney sentenced","graham"
"803","8/5/2011","25.1"," 20258805","AIG","court","droney sentenced","graham"
"804","8/8/2011","22.58"," 25351070","AIG","court","droney sentenced","graham"
"805","8/9/2011","23.98"," 15050553","AIG","court","droney sentenced","graham"
"806","8/10/2011","22.14"," 12217774","AIG","court","droney sentenced","graham"
"807","8/11/2011","23.16"," 13866870","AIG","court","droney sentenced","graham"
"808","8/12/2011","23.13","  8917026","AIG","court","droney sentenced","graham"
"809","8/15/2011","24.52"," 11981359","AIG","court","droney sentenced","graham"
"810","8/16/2011","24.51"," 10136780","AIG","court","droney sentenced","graham"
"811","8/17/2011","24.85","  6107553","AIG","court","droney sentenced","graham"
"812","8/18/2011","22.7"," 11145900","AIG","court","droney sentenced","graham"
"813","8/19/2011","22.16","  7040359","AIG","court","droney sentenced","graham"
"814","8/22/2011","21.79","  7090364","AIG","court","droney sentenced","graham"
"815","8/23/2011","22.92","  7220049","AIG","court","droney sentenced","graham"
"816","8/24/2011","23.55","  5451967","AIG","court","droney sentenced","graham"
"817","8/25/2011","23","  7109455","AIG","court","droney sentenced","graham"
"818","8/26/2011","23.26","  5252628","AIG","court","droney sentenced","graham"
"819","8/29/2011","25","  6431352","AIG","court","droney sentenced","graham"
"820","8/30/2011","24.9","  5415085","AIG","court","droney sentenced","graham"
"821","8/31/2011","25.33","  4971599","AIG","court","droney sentenced","graham"
"822","9/1/2011","24.79","  4051727","AIG","court","droney sentenced","graham"
"823","9/2/2011","23.66","  4078646","AIG","court","droney sentenced","graham"
"824","9/6/2011","23.32","  5673271","AIG","court","droney sentenced","graham"
"825","9/7/2011","25.39","  6959432","AIG","court","droney sentenced","graham"
"826","9/8/2011","24.59","  5804293","AIG","court","droney sentenced","graham"
"827","9/9/2011","23.36","  6936845","AIG","court","droney sentenced","graham"
"828","9/12/2011","23.58","  6065536","AIG","court","droney sentenced","graham"
"829","9/13/2011","24.16","  5552465","AIG","court","droney sentenced","graham"
"830","9/14/2011","24.49","  5931505","AIG","court","droney sentenced","graham"
"831","9/15/2011","25.04","  4438488","AIG","court","droney sentenced","graham"
"832","9/16/2011","25.44","  5927942","AIG","court","droney sentenced","graham"
"833","9/19/2011","24.66","  5363674","AIG","court","droney sentenced","graham"
"834","9/20/2011","24.6","  5061079","AIG","court","droney sentenced","graham"
"835","9/21/2011","22.95","  8096108","AIG","court","droney sentenced","graham"
"836","9/22/2011","21.61"," 10720081","AIG","court","droney sentenced","graham"
"837","9/23/2011","22.19","  6539571","AIG","court","droney sentenced","graham"
"838","9/26/2011","23.46","  8197991","AIG","court","droney sentenced","graham"
"839","9/27/2011","23.38","  7777522","AIG","court","droney sentenced","graham"
"840","9/28/2011","22.71","  5803601","AIG","court","droney sentenced","graham"
"841","9/29/2011","22.89","  7853629","AIG","court","droney sentenced","graham"
"842","9/30/2011","21.95","  6007910","AIG","court","droney sentenced","graham"
"843","10/3/2011","20.46","  9693905","AIG","court","droney sentenced","graham"
"844","10/4/2011","20.55"," 13047316","AIG","court","droney sentenced","graham"
"845","10/5/2011","21.36"," 10643600","AIG","court","droney sentenced","graham"
"846","10/6/2011","22.02","  7490765","AIG","court","droney sentenced","graham"
"847","10/7/2011","20.97","  7430992","AIG","court","droney sentenced","graham"
"848","10/10/2011","22.19","  5400953","AIG","court","droney sentenced","graham"
"849","10/11/2011","22.37","  5369705","AIG","court","droney sentenced","graham"
"850","10/12/2011","23.76"," 10541725","AIG","court","droney sentenced","graham"
"851","10/13/2011","23.03","  6039224","AIG","court","droney sentenced","graham"
"852","10/14/2011","23.37","  4970711","AIG","court","droney sentenced","graham"
"853","10/17/2011","22.24","  5732499","AIG","court","droney sentenced","graham"
"854","10/18/2011","23.44","  7937465","AIG","court","droney sentenced","graham"
"855","10/19/2011","22.55","  8596962","AIG","court","droney sentenced","graham"
"856","10/20/2011","22.91","  8190475","AIG","court","droney sentenced","graham"
"857","10/21/2011","24.01","  7492631","AIG","court","droney sentenced","graham"
"858","10/24/2011","25.14","  7900921","AIG","court","droney sentenced","graham"
"859","10/25/2011","24.18","  6998918","AIG","court","droney sentenced","graham"
"860","10/26/2011","25.32","  9152541","AIG","court","droney sentenced","graham"
"861","10/27/2011","26.29"," 11788393","AIG","court","droney sentenced","graham"
"862","10/28/2011","26.34","  5553037","AIG","court","droney sentenced","graham"
"863","10/31/2011","24.69","  6867351","AIG","court","droney sentenced","graham"
"864","11/1/2011","23.42","  8941170","AIG","court","droney sentenced","graham"
"865","11/2/2011","24.19","  5504491","AIG","court","droney sentenced","graham"
"866","11/3/2011","24.63","  6343003","AIG","court","droney sentenced","graham"
"867","11/4/2011","23.91","  8206352","AIG","court","droney sentenced","graham"
"868","11/7/2011","23.72","  4654163","AIG","court","droney sentenced","graham"
"869","11/8/2011","24.06","  4992787","AIG","court","droney sentenced","graham"
"870","11/9/2011","22.54","  7715003","AIG","court","droney sentenced","graham"
"871","11/10/2011","23.15","  6105468","AIG","court","droney sentenced","graham"
"872","11/11/2011","23.85","  3658987","AIG","court","droney sentenced","graham"
"873","11/14/2011","23.54","  4275264","AIG","court","droney sentenced","graham"
"874","11/15/2011","23.12"," 13736692","AIG","court","droney sentenced","graham"
"875","11/16/2011","22.45","  8636311","AIG","court","droney sentenced","graham"
"876","11/17/2011","21.88","  5820936","AIG","court","droney sentenced","graham"
"877","11/18/2011","21.88","  5336759","AIG","court","droney sentenced","graham"
"878","11/21/2011","21.01","  5561780","AIG","court","droney sentenced","graham"
"879","11/22/2011","21.01","  4063350","AIG","court","droney sentenced","graham"
"880","11/23/2011","20.1","  3469679","AIG","court","droney sentenced","graham"
"881","11/25/2011","20.07","  2058845","AIG","court","droney sentenced","graham"
"882","11/28/2011","20.87","  4988236","AIG","court","droney sentenced","graham"
"883","11/29/2011","21.13","  5837641","AIG","court","droney sentenced","graham"
"884","11/30/2011","23.31"," 10920760","AIG","court","droney sentenced","graham"
"885","12/1/2011","23","  6062526","AIG","court","droney sentenced","graham"
"886","12/2/2011","23.18","  6867952","AIG","court","droney sentenced","graham"
"887","12/5/2011","23.57","  4911721","AIG","court","droney sentenced","graham"
"888","12/6/2011","24.06","  6750287","AIG","court","droney sentenced","graham"
"889","12/7/2011","24.46","  5202342","AIG","court","droney sentenced","graham"
"890","12/8/2011","23.11","  6715315","AIG","court","droney sentenced","graham"
"891","12/9/2011","24.11","  4963172","AIG","court","droney sentenced","graham"
"892","12/12/2011","23.29","  5345180","AIG","court","droney sentenced","graham"
"893","12/13/2011","22.83","  5800855","AIG","court","droney sentenced","graham"
"894","12/14/2011","22.78","  5114357","AIG","court","droney sentenced","graham"
"895","12/15/2011","23.22","  5199370","AIG","court","droney sentenced","graham"
"896","12/16/2011","23.36","  7237554","AIG","court","droney sentenced","graham"
"897","12/19/2011","22.36","  5100194","AIG","court","droney sentenced","graham"
"898","12/20/2011","23.75","  6801838","AIG","court","droney sentenced","graham"
"899","12/21/2011","24.08","  4556817","AIG","court","droney sentenced","graham"
"900","12/22/2011","24.17","  3827261","AIG","court","droney sentenced","graham"
"901","12/23/2011","24.2","  3054155","AIG","court","droney sentenced","graham"
"902","12/27/2011","23.83","  3093412","AIG","court","droney sentenced","graham"
"903","12/28/2011","22.97","  3806300","AIG","court","droney sentenced","graham"
"904","12/29/2011","23.24","  3269733","AIG","court","droney sentenced","graham"
"905","12/30/2011","23.2","  2265946","AIG","court","droney sentenced","graham"
"906","1/3/2012","24.07","  4221640","AIG","court","droney sentenced","graham"
"907","1/4/2012","23.92","  3697765","AIG","court","droney sentenced","graham"
"908","1/5/2012","23.91","  4944049","AIG","court","droney sentenced","graham"
"909","1/6/2012","23.54","  5193567","AIG","court","droney sentenced","graham"
"910","1/9/2012","24","  4125606","AIG","court","droney sentenced","graham"
"911","1/10/2012","25.07","  7601207","AIG","court","droney sentenced","graham"
"912","1/11/2012","25.37","  4433272","AIG","court","droney sentenced","graham"
"913","1/12/2012","25.43","  3444327","AIG","court","droney sentenced","graham"
"914","1/13/2012","24.95","  3256765","AIG","court","droney sentenced","graham"
"915","1/17/2012","24.56","  4504935","AIG","court","droney sentenced","graham"
"916","1/18/2012","25.23","  4917442","AIG","court","droney sentenced","graham"
"917","1/19/2012","25.55","  4005873","AIG","court","droney sentenced","graham"
"918","1/20/2012","25.65","  4950502","AIG","court","droney sentenced","graham"
"919","1/23/2012","25.44","  3529014","AIG","court","droney sentenced","graham"
"920","1/24/2012","25.32","  3695053","AIG","court","droney sentenced","graham"
"921","1/25/2012","25.31","  5309113","AIG","court","droney sentenced","graham"
"922","1/26/2012","25.14","  5449167","AIG","treasury","miller","global"
"923","1/27/2012","25.25","  5056058","AIG","treasury","miller","global"
"924","1/30/2012","25.2","  3604133","AIG","treasury","miller","global"
"925","1/31/2012","25.11","  3666423","AIG","treasury","miller","global"
"926","2/1/2012","26.6","  9969518","AIG","treasury","miller","global"
"927","2/2/2012","26.31","  5008591","AIG","treasury","miller","global"
"928","2/3/2012","27.17","  9315223","AIG","treasury","miller","global"
"929","2/6/2012","26.8","  4810304","AIG","treasury","miller","global"
"930","2/7/2012","26.7","  4244644","AIG","treasury","miller","global"
"931","2/8/2012","27.04","  4609531","AIG","treasury","miller","global"
"932","2/9/2012","27.35","  5493079","AIG","treasury","miller","global"
"933","2/10/2012","26.66","  4104000","AIG","treasury","miller","global"
"934","2/13/2012","26.82","  3529713","AIG","treasury","miller","global"
"935","2/14/2012","26.6","  3779880","AIG","treasury","miller","global"
"936","2/15/2012","26.49","  3475100","AIG","treasury","miller","global"
"937","2/16/2012","27.28","  4927476","AIG","treasury","miller","global"
"938","2/17/2012","27.23","  2970980","AIG","treasury","miller","global"
"939","2/21/2012","27.33","  3838948","AIG","treasury","miller","global"
"940","2/22/2012","27.67","  6633854","AIG","treasury","miller","global"
"941","2/23/2012","27.99","  7850516","AIG","treasury","miller","global"
"942","2/24/2012","28.41"," 18346158","AIG","treasury","miller","global"
"943","2/27/2012","28.66","  7526584","AIG","treasury","miller","global"
"944","2/28/2012","28.96","  9741255","AIG","treasury","miller","global"
"945","2/29/2012","29.22","  7314528","AIG","treasury","miller","global"
"946","3/1/2012","29.45","  6684015","AIG","treasury","miller","global"
"947","3/2/2012","29.8"," 11832895","AIG","treasury","miller","global"
"948","3/5/2012","30.39"," 14492164","AIG","treasury","miller","global"
"949","3/6/2012","29.05"," 11486116","AIG","treasury","miller","global"
"950","3/7/2012","29.45","  9158656","AIG","treasury","miller","global"
"951","3/8/2012","28.31"," 78004011","AIG","treasury","miller","global"
"952","3/9/2012","28.25"," 23339673","AIG","treasury","miller","global"
"953","3/12/2012","28.15"," 11444964","AIG","treasury","miller","global"
"954","3/13/2012","28.4"," 13496328","AIG","treasury","miller","global"
"955","3/14/2012","28.25"," 11863193","AIG","treasury","miller","global"
"956","3/15/2012","28.08"," 13304894","AIG","treasury","miller","global"
"957","3/16/2012","28.03"," 11433414","AIG","treasury","miller","global"
"958","3/19/2012","27.8"," 10576753","AIG","treasury","miller","global"
"959","3/20/2012","28.32"," 15772106","AIG","treasury","miller","global"
"960","3/21/2012","28.49"," 11103286","AIG","treasury","miller","global"
"961","3/22/2012","27.98"," 10422278","AIG","treasury","miller","global"
"962","3/23/2012","28.27","  8350891","AIG","treasury","miller","global"
"963","3/26/2012","29.06"," 18982681","AIG","treasury","miller","global"
"964","3/27/2012","29.67"," 28535081","AIG","treasury","miller","global"
"965","3/28/2012","29.7"," 14986558","AIG","treasury","miller","global"
"966","3/29/2012","29.94"," 12477145","AIG","treasury","miller","global"
"967","3/30/2012","30.83"," 19841322","AIG","treasury","miller","global"
"968","4/2/2012","31.17"," 16757654","AIG","treasury","miller","global"
"969","4/3/2012","30.87"," 13936152","AIG","treasury","miller","global"
"970","4/4/2012","32.52"," 38383822","AIG","treasury","miller","global"
"971","4/5/2012","32.89"," 18230740","AIG","treasury","miller","global"
"972","4/9/2012","31.99"," 12638356","AIG","treasury","miller","global"
"973","4/10/2012","31.24"," 21010174","AIG","treasury","miller","global"
"974","4/11/2012","31.87"," 10173057","AIG","treasury","miller","global"
"975","4/12/2012","33.23"," 20276387","AIG","treasury","miller","global"
"976","4/13/2012","32.48"," 10232883","AIG","treasury","miller","global"
"977","4/16/2012","32.81","  8216311","AIG","treasury","miller","global"
"978","4/17/2012","32.72","  9402638","AIG","treasury","miller","global"
"979","4/18/2012","32.59","  9085182","AIG","treasury","miller","global"
"980","4/19/2012","32.27","  9500167","AIG","treasury","miller","global"
"981","4/20/2012","32.06","  8498526","AIG","treasury","miller","global"
"982","4/23/2012","32.09","  7957137","AIG","treasury","miller","global"
"983","4/24/2012","32.4","  6673350","AIG","treasury","miller","global"
"984","4/25/2012","32.83","  8892504","AIG","treasury","miller","global"
"985","4/26/2012","33.71"," 13590280","AIG","treasury","miller","global"
"986","4/27/2012","34.46"," 12806928","AIG","treasury","miller","global"
"987","4/30/2012","34.03","  9941875","AIG","treasury","miller","global"
"988","5/1/2012","34.34","  9603149","AIG","treasury","miller","global"
"989","5/2/2012","34.76","  8687920","AIG","treasury","miller","global"
"990","5/3/2012","34.14"," 14126896","AIG","treasury","miller","global"
"991","5/4/2012","32.83"," 23831146","AIG","treasury","miller","global"
"992","5/7/2012","31.84","155232728","AIG","treasury","miller","global"
"993","5/8/2012","31.7"," 40592836","AIG","treasury","miller","global"
"994","5/9/2012","31.83"," 25773759","AIG","treasury","miller","global"
"995","5/10/2012","32.14"," 16676387","AIG","treasury","miller","global"
"996","5/11/2012","31.75"," 19160018","AIG","treasury","miller","global"
"997","5/14/2012","31.3"," 18495702","AIG","treasury","miller","global"
"998","5/15/2012","30.96"," 16716024","AIG","treasury","miller","global"
"999","5/16/2012","30.45"," 18006091","AIG","treasury","miller","global"
"1000","5/17/2012","28.47"," 34938982","AIG","treasury","pressure","shares"
"1001","5/18/2012","28.33"," 20420473","AIG","treasury","pressure","shares"
"1002","5/21/2012","29.44"," 13010186","AIG","treasury","pressure","shares"
"1003","5/22/2012","29.33","  9791392","AIG","treasury","pressure","shares"
"1004","5/23/2012","29.26"," 15231174","AIG","treasury","pressure","shares"
"1005","5/24/2012","29.41"," 16024606","AIG","treasury","pressure","shares"
"1006","5/25/2012","28.99","  8961455","AIG","treasury","pressure","shares"
"1007","5/29/2012","29.78"," 10232454","AIG","treasury","pressure","shares"
"1008","5/30/2012","28.89"," 16519762","AIG","treasury","pressure","shares"
"1009","5/31/2012","29.18"," 11610410","AIG","treasury","pressure","shares"
"1","6/2/2008","27.8"," 77038347","MSFT",no topic,no topic,no topic
"2","6/3/2008","27.31"," 91650429","MSFT",no topic,no topic,no topic
"3","6/4/2008","27.54"," 79611683","MSFT",no topic,no topic,no topic
"4","6/5/2008","28.3"," 76063353","MSFT",no topic,no topic,no topic
"5","6/6/2008","27.49"," 78495857","MSFT",no topic,no topic,no topic
"6","6/9/2008","27.71"," 66787062","MSFT",no topic,no topic,no topic
"7","6/10/2008","27.89"," 77433857","MSFT",no topic,no topic,no topic
"8","6/11/2008","27.12"," 59330780","MSFT",no topic,no topic,no topic
"9","6/12/2008","28.24","113996301","MSFT",no topic,no topic,no topic
"10","6/13/2008","29.07","131964396","MSFT",no topic,no topic,no topic
"11","6/16/2008","28.93"," 74725259","MSFT","Deal","Yahoo","Battle"
"12","6/17/2008","28.8"," 44263070","MSFT","Deal","Yahoo","Battle"
"13","6/18/2008","28.46"," 49687729","MSFT","Deal","Yahoo","Battle"
"14","6/19/2008","28.93"," 62047794","MSFT","Deal","Yahoo","Battle"
"15","6/20/2008","28.23"," 97486098","MSFT","Deal","Yahoo","Battle"
"16","6/23/2008","27.97"," 57150450","MSFT","Deal","Yahoo","Battle"
"17","6/24/2008","27.73"," 65225396","MSFT","Deal","Yahoo","Battle"
"18","6/25/2008","28.35"," 64280144","MSFT","Deal","Yahoo","Battle"
"19","6/26/2008","27.75"," 67049013","MSFT","Deal","Yahoo","Battle"
"20","6/27/2008","27.63"," 73447787","MSFT","Deal","Yahoo","Battle"
"21","6/30/2008","27.51"," 57836460","MSFT","Deal","Yahoo","Battle"
"22","7/1/2008","26.87","100327707","MSFT","Deal","Yahoo","Battle"
"23","7/2/2008","25.88"," 84702804","MSFT","Deal","Yahoo","Battle"
"24","7/3/2008","25.98"," 37076426","MSFT","Deal","Yahoo","Battle"
"25","7/7/2008","26.03"," 71527599","MSFT","Deal","Yahoo","Battle"
"26","7/8/2008","25.85"," 65570315","MSFT","Deal","Yahoo","Battle"
"27","7/9/2008","25.23"," 54259971","MSFT","Deal","Yahoo","Battle"
"28","7/10/2008","25.45"," 57837382","MSFT","Deal","Yahoo","Battle"
"29","7/11/2008","25.25"," 69532525","MSFT","Deal","Yahoo","Battle"
"30","7/14/2008","25.15"," 51222873","MSFT","Deal","Yahoo","Battle"
"31","7/15/2008","26.15"," 92720716","MSFT","Deal","Yahoo","Battle"
"32","7/16/2008","27.26"," 82060318","MSFT","Deal","Yahoo","Battle"
"33","7/17/2008","27.52"," 96526068","MSFT","Deal","Yahoo","Battle"
"34","7/18/2008","25.86","150265248","MSFT","Deal","Yahoo","Battle"
"35","7/21/2008","25.64"," 77575545","MSFT","Deal","Yahoo","Battle"
"36","7/22/2008","25.8"," 88657164","MSFT","Deal","Yahoo","Battle"
"37","7/23/2008","26.43"," 79408762","MSFT","Deal","Yahoo","Battle"
"38","7/24/2008","25.44"," 81092522","MSFT","Deal","Yahoo","Battle"
"39","7/25/2008","26.16"," 58680860","MSFT","Deal","Yahoo","Battle"
"40","7/28/2008","25.5"," 59713593","MSFT","Deal","Yahoo","Battle"
"41","7/29/2008","26.11"," 66372594","MSFT","Deal","Yahoo","Battle"
"42","7/30/2008","26.23"," 51980016","MSFT","Deal","Yahoo","Battle"
"43","7/31/2008","25.72"," 60464356","MSFT","Deal","Yahoo","Battle"
"44","8/1/2008","25.44"," 82731424","MSFT","Deal","Yahoo","Battle"
"45","8/4/2008","25.28"," 60592479","MSFT","Deal","Yahoo","Battle"
"46","8/5/2008","26.21"," 84305010","MSFT","Deal","Yahoo","Battle"
"47","8/6/2008","27.02"," 95549923","MSFT","Deal","Yahoo","Battle"
"48","8/7/2008","27.39"," 82565719","MSFT","Deal","Yahoo","Battle"
"49","8/8/2008","28.13"," 80815598","MSFT","Deal","Yahoo","Battle"
"50","8/11/2008","27.9"," 68750329","MSFT","Deal","Yahoo","Battle"
"51","8/12/2008","28.12"," 62813547","MSFT","Deal","Yahoo","Battle"
"52","8/13/2008","27.91"," 51166541","MSFT","Deal","Yahoo","Battle"
"53","8/14/2008","27.91"," 49735006","MSFT","Deal","Yahoo","Battle"
"54","8/15/2008","27.81"," 47267367","MSFT","Deal","Yahoo","Battle"
"55","8/18/2008","27.69"," 38078114","MSFT","Deal","Yahoo","Battle"
"56","8/19/2008","27.32"," 40338849","MSFT","Deal","Yahoo","Battle"
"57","8/20/2008","27.29"," 41497114","MSFT","Deal","Yahoo","Battle"
"58","8/21/2008","27.18"," 43614428","MSFT","Deal","Yahoo","Battle"
"59","8/22/2008","27.84"," 47930392","MSFT","Deal","Yahoo","Battle"
"60","8/25/2008","27.66"," 51381730","MSFT","Deal","Yahoo","Battle"
"61","8/26/2008","27.27"," 44775488","MSFT","Deal","Yahoo","Battle"
"62","8/27/2008","27.56"," 33976947","MSFT","Deal","Yahoo","Battle"
"63","8/28/2008","27.94"," 48380695","MSFT","Deal","Yahoo","Battle"
"64","8/29/2008","27.29"," 50753481","MSFT","Deal","Yahoo","Battle"
"65","9/2/2008","27.1"," 66082260","MSFT","Deal","Yahoo","Battle"
"66","9/3/2008","26.9"," 57128603","MSFT","Deal","Yahoo","Battle"
"67","9/4/2008","26.35"," 66934001","MSFT","Deal","Yahoo","Battle"
"68","9/5/2008","25.65"," 82305188","MSFT","Deal","Yahoo","Battle"
"69","9/8/2008","26.12"," 62113530","MSFT","Deal","Yahoo","Battle"
"70","9/9/2008","26.1"," 85735663","MSFT","Deal","Yahoo","Battle"
"71","9/10/2008","26.44"," 75064901","MSFT","Deal","Yahoo","Battle"
"72","9/11/2008","27.34"," 72914650","MSFT","Deal","Yahoo","Battle"
"73","9/12/2008","27.62"," 75572494","MSFT","Deal","Yahoo","Battle"
"74","9/15/2008","26.82"," 82349376","MSFT","Deal","Yahoo","Battle"
"75","9/16/2008","25.99","111729652","MSFT","Deal","Yahoo","Battle"
"76","9/17/2008","24.57","106972039","MSFT","Deal","Yahoo","Battle"
"77","9/18/2008","25.26","132291242","MSFT","Deal","Yahoo","Battle"
"78","9/19/2008","25.16","134940843","MSFT","Deal","Yahoo","Battle"
"79","9/22/2008","25.4","105207700","MSFT","Deal","Yahoo","Battle"
"80","9/23/2008","25.44"," 92247395","MSFT","Deal","Yahoo","Battle"
"81","9/24/2008","25.72"," 80255580","MSFT","Deal","Yahoo","Battle"
"82","9/25/2008","26.61"," 96203467","MSFT","Deal","Yahoo","Battle"
"83","9/26/2008","27.4","100741810","MSFT","Deal","Yahoo","Battle"
"84","9/29/2008","25.01","134383096","MSFT","Deal","Yahoo","Battle"
"85","9/30/2008","26.69","107210047","MSFT","Deal","Yahoo","Battle"
"86","10/1/2008","26.48"," 88987041","MSFT","Deal","Yahoo","Battle"
"87","10/2/2008","26.25"," 93829287","MSFT","Deal","Yahoo","Battle"
"88","10/3/2008","26.32","116067967","MSFT","Deal","Yahoo","Battle"
"89","10/6/2008","24.91","146408927","MSFT","Deal","Yahoo","Battle"
"90","10/7/2008","23.23","145967811","MSFT","Deal","Yahoo","Battle"
"91","10/8/2008","23.01","171626679","MSFT","Deal","Yahoo","Battle"
"92","10/9/2008","22.3","131967650","MSFT","Deal","Yahoo","Battle"
"93","10/10/2008","21.5","228488900","MSFT","Deal","Yahoo","Battle"
"94","10/13/2008","25.5","144980198","MSFT","Deal","Yahoo","Battle"
"95","10/14/2008","24.1","165683624","MSFT","Deal","Yahoo","Battle"
"96","10/15/2008","22.66","113280181","MSFT","Deal","Yahoo","Battle"
"97","10/16/2008","24.19","161147743","MSFT","Deal","Yahoo","Battle"
"98","10/17/2008","23.93","133675089","MSFT","Deal","Yahoo","Battle"
